Date;Market;Instrument;Open;Last;Low;High;Slmnt;Trades;Quantity;Trade qty;O/I;
12.05.2020;RDN-1;RDN_13-05-20_H23;182;182;182;182;0;103;2785;506870;2170,9;
12.05.2020;RDN-1;RDN_13-05-20_H24;160,68;160,68;160,68;160,68;0;104;2467,9;396542,172;2020,2;
12.05.2020;SGT_BASE;SGT_BASE_13-05-20;0;0;0;0;0;0;0;0;0;
12.05.2020;SGT_RDB;SGT_RDB_12-05-20;0;0;0;0;0;0;0;0;0;
13.05.2020;BASE;BASE_14-05-20;189;190;188;193;0;59;398;1813764;302;
13.05.2020;BASE;BASE_15-05-20;0;0;0;0;0;0;0;0;0;
13.05.2020;BASE_M;BASE_M-01-21;0;0;0;0;0;0;0;0;0;
13.05.2020;BASE_M;BASE_M-02-21;0;0;0;0;0;0;0;0;0;
13.05.2020;BASE_M;BASE_M-06-20;202,25;202,5;202;203,75;204,8;16;27;3932100;379;
13.05.2020;BASE_M;BASE_M-07-20;207;206,9;206,9;207;207;3;3;461949,6;14;
13.05.2020;BASE_M;BASE_M-08-20;0;0;0;0;208,5;0;0;0;0;
13.05.2020;BASE_M;BASE_M-09-20;0;0;0;0;214,5;0;0;0;0;
13.05.2020;BASE_M;BASE_M-10-20;0;0;0;0;205;0;0;0;0;
13.05.2020;BASE_M;BASE_M-11-20;0;0;0;0;192,5;0;0;0;0;
13.05.2020;BASE_M;BASE_M-12-20;0;0;0;0;175;0;0;0;0;
13.05.2020;BASE_Q;BASE_Q-1-21;202;202;202;202;202,8;3;3;1308354;281;
13.05.2020;BASE_Q;BASE_Q-2-21;0;0;0;0;226,75;0;0;0;4;
13.05.2020;BASE_Q;BASE_Q-3-20;211,5;212;211,4;212;212,5;26;42;19633315,2;396;
13.05.2020;BASE_Q;BASE_Q-3-21;0;0;0;0;245,8;0;0;0;0;
13.05.2020;BASE_Q;BASE_Q-4-20;0;0;0;0;188,27;0;0;0;549;
13.05.2020;BASE_Q;BASE_Q-4-21;0;0;0;0;217,5;0;0;0;0;
13.05.2020;BASE_W;BASE_W-21-20;178;178,5;178;178,5;178;5;5;149772;53;
13.05.2020;BASE_W;BASE_W-22-20;0;0;0;0;179;0;0;0;9;
13.05.2020;BASE_W;BASE_W-23-20;0;0;0;0;0;0;0;0;0;
13.05.2020;BASE_W;BASE_W-24-20;0;0;0;0;0;0;0;0;0;
13.05.2020;BASE_W;BASE_W-25-20;0;0;0;0;0;0;0;0;0;
13.05.2020;BASE_W;BASE_W-26-20;0;0;0;0;0;0;0;0;0;
13.05.2020;BASE_Y;BASE_Y-21;219,5;220;218,5;220;221,48;88;104;199681572;4215;
13.05.2020;BASE_Y;BASE_Y-22;233;233;232;233;234,63;10;12;24466680;679;
13.05.2020;BASE_Y;BASE_Y-23;0;0;0;0;241,53;0;0;0;59;
13.05.2020;GAS_BASE;GAS_BASE_14-05-20;34;34;32,95;34;0;72;3298;2639803,2;3058;
13.05.2020;GAS_BASE_M;GAS_BASE_M-06-20;32;31,65;31,65;32;33,3;3;5;114192;6145;
13.05.2020;GAS_BASE_M;GAS_BASE_M-07-20;0;0;0;0;29,7;0;0;0;41;
13.05.2020;GAS_BASE_M;GAS_BASE_M-08-20;29,2;29,2;29,2;29,2;30,7;1;1;21724,8;2;
13.05.2020;GAS_BASE_Q;GAS_BASE_Q-1-21;66,25;66,45;66,1;66,45;67,21;28;74;10583094,15;925;
13.05.2020;GAS_BASE_Q;GAS_BASE_Q-2-21;0;0;0;0;62,75;0;0;0;0;
13.05.2020;GAS_BASE_Q;GAS_BASE_Q-3-20;33,5;33,5;33,5;33,5;35,05;1;2;147936;5188;
13.05.2020;GAS_BASE_Q;GAS_BASE_Q-4-20;55,65;55,4;55,4;55,65;57,03;4;5;612887,05;6472;
13.05.2020;GAS_BASE_S;GAS_BASE_S-S-21;0;0;0;0;61,75;0;0;0;13;
13.05.2020;GAS_BASE_S;GAS_BASE_S-W-20;0;0;0;0;62;0;0;0;2072;
13.05.2020;GAS_BASE_S;GAS_BASE_S-W-21;0;0;0;0;76,05;0;0;0;43;
13.05.2020;GAS_BASE_W;GAS_BASE_W-21-20;0;0;0;0;0;0;0;0;0;
13.05.2020;GAS_BASE_W;GAS_BASE_W-22-20;0;0;0;0;0;0;0;0;0;
13.05.2020;GAS_BASE_W;GAS_BASE_W-23-20;0;0;0;0;0;0;0;0;0;
13.05.2020;GAS_BASE_W;GAS_BASE_W-24-20;0;0;0;0;0;0;0;0;0;
13.05.2020;GAS_BASE_Y;GAS_BASE_Y-21;65;65,35;64,5;65,35;65,75;16;36;20508912;3755;
13.05.2020;GAS_BASE_Y;GAS_BASE_Y-22;73;73,4;73;73,4;73,89;7;14;8973306;622;
13.05.2020;GAS_RDB;GAS_RDB_13-05-20;35;30,25;30;35,45;0;56;9105;282746,72;7609;
13.05.2020;GLW_BASE;GLW_BASE_14-05-20;0;0;0;0;0;0;0;0;0;
13.05.2020;GLW_RDB;GLW_RDB_13-05-20;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK;OFFPEAK_14-05-20;170;170;170;170;0;2;15;22950;15;
13.05.2020;OFFPEAK;OFFPEAK_15-05-20;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_M;OFFPEAK_M-01-21;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_M;OFFPEAK_M-02-21;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_M;OFFPEAK_M-06-20;0;0;0;0;185;0;0;0;0;
13.05.2020;OFFPEAK_M;OFFPEAK_M-07-20;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_M;OFFPEAK_M-08-20;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_M;OFFPEAK_M-09-20;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_M;OFFPEAK_M-10-20;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_M;OFFPEAK_M-11-20;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_M;OFFPEAK_M-12-20;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_Q;OFFPEAK_Q-1-21;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_Q;OFFPEAK_Q-2-21;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_Q;OFFPEAK_Q-3-20;0;0;0;0;186,5;0;0;0;1;
13.05.2020;OFFPEAK_Q;OFFPEAK_Q-3-21;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_Q;OFFPEAK_Q-4-20;0;0;0;0;157,5;0;0;0;0;
13.05.2020;OFFPEAK_Q;OFFPEAK_Q-4-21;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_W;OFFPEAK_W-21-20;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_W;OFFPEAK_W-22-20;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_W;OFFPEAK_W-23-20;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_W;OFFPEAK_W-24-20;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_W;OFFPEAK_W-25-20;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_W;OFFPEAK_W-26-20;0;0;0;0;0;0;0;0;0;
13.05.2020;OFFPEAK_Y;OFFPEAK_Y-21;0;0;0;0;189,53;0;0;0;2;
13.05.2020;OFFPEAK_Y;OFFPEAK_Y-22;0;0;0;0;198;0;0;0;0;
13.05.2020;OFFPEAK_Y;OFFPEAK_Y-23;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK;PEAK_14-05-20;200;201;200;201;0;14;89;267030;89;
13.05.2020;PEAK;PEAK_15-05-20;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_M;PEAK5_M-01-21;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_M;PEAK5_M-02-21;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_M;PEAK5_M-06-20;0;0;0;0;225;0;0;0;86;
13.05.2020;PEAK5_M;PEAK5_M-07-20;0;0;0;0;222,5;0;0;0;0;
13.05.2020;PEAK5_M;PEAK5_M-08-20;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_M;PEAK5_M-09-20;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_M;PEAK5_M-10-20;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_M;PEAK5_M-11-20;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_M;PEAK5_M-12-20;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_Q;PEAK5_Q-1-21;0;0;0;0;249,98;0;0;0;111;
13.05.2020;PEAK5_Q;PEAK5_Q-2-21;0;0;0;0;260;0;0;0;0;
13.05.2020;PEAK5_Q;PEAK5_Q-3-20;234;235;234;235;235;5;7;1623600;271;
13.05.2020;PEAK5_Q;PEAK5_Q-3-21;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_Q;PEAK5_Q-4-20;0;0;0;0;224,25;0;0;0;186;
13.05.2020;PEAK5_Q;PEAK5_Q-4-21;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_W;PEAK5_W-21-20;0;0;0;0;191,5;0;0;0;6;
13.05.2020;PEAK5_W;PEAK5_W-22-20;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_W;PEAK5_W-23-20;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_W;PEAK5_W-24-20;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_W;PEAK5_W-25-20;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_W;PEAK5_W-26-20;0;0;0;0;0;0;0;0;0;
13.05.2020;PEAK5_Y;PEAK5_Y-21;263,65;264;263,65;264;265,95;12;12;12061126,5;1352;
13.05.2020;PEAK5_Y;PEAK5_Y-22;0;0;0;0;279,63;0;0;0;221;
13.05.2020;PEAK5_Y;PEAK5_Y-23;0;0;0;0;0;0;0;0;0;
13.05.2020;PMBG;PMBG;0;0;0;0;0;0;0;0;0;
13.05.2020;PMEF;PMEF;0;0;0;0;0;0;0;0;705111959;
13.05.2020;PMEF-2019;PMEF-2019;0;0;0;0;0;0;0;0;36314620;
13.05.2020;PMEF-2020;PMEF-2020;0;0;0;0;0;0;0;0;1942071;
13.05.2020;PMEF_F;PMEF_F;0;0;0;0;0;0;0;0;35229347;
13.05.2020;PMOZE;PMOZE;0;0;0;0;0;0;0;0;1061309;
13.05.2020;PMOZE_A;PMOZE_A;0;0;0;0;0;11;22392451;0;33785200148;
13.05.2020;PMOZE-BIO;PMOZE-BIO;0;0;0;0;0;0;0;0;1516201412;
13.05.2020;PSZ_B_KUJ-01;PSZ_B_KUJ-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_KUJ-02;PSZ_B_KUJ-02;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_LBL-01;PSZ_B_LBL-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_LBL-02;PSZ_B_LBL-02;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_LBL-03;PSZ_B_LBL-03;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_LBU-01;PSZ_B_LBU-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_LBU-02;PSZ_B_LBU-02;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_MAZ-01;PSZ_B_MAZ-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_PDK-01;PSZ_B_PDK-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_POM-01;PSZ_B_POM-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_POM-02;PSZ_B_POM-02;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_WLK-01;PSZ_B_WLK-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_WLK-02;PSZ_B_WLK-02;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_WMA-01;PSZ_B_WMA-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_WMA-02;PSZ_B_WMA-02;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_ZPO-01;PSZ_B_ZPO-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_B_ZPO-02;PSZ_B_ZPO-02;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_KUJ-01;PSZ_C_KUJ-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_KUJ-02;PSZ_C_KUJ-02;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_LBL-01;PSZ_C_LBL-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_LBL-02;PSZ_C_LBL-02;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_LBL-03;PSZ_C_LBL-03;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_LBU-01;PSZ_C_LBU-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_LBU-02;PSZ_C_LBU-02;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_MAZ-01;PSZ_C_MAZ-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_PDK-01;PSZ_C_PDK-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_POM-01;PSZ_C_POM-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_POM-02;PSZ_C_POM-02;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_WLK-01;PSZ_C_WLK-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_WLK-02;PSZ_C_WLK-02;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_WMA-01;PSZ_C_WMA-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_WMA-02;PSZ_C_WMA-02;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_ZPO-01;PSZ_C_ZPO-01;0;0;0;0;0;0;0;0;0;
13.05.2020;PSZ_C_ZPO-02;PSZ_C_ZPO-02;0;0;0;0;0;0;0;0;0;
13.05.2020;RDN-1;RDN_14-05-20_H01;161;160,5;160,5;161;0;109;2206,1;355181,95;1764,5;
13.05.2020;RDN-1;RDN_14-05-20_H02;160,36;160;160;160,36;0;114;2174,9;348752,564;1694,7;
13.05.2020;RDN-1;RDN_14-05-20_H03;160,36;159,86;159,86;160,36;0;113;2245,4;360053,196;1746,3;
13.05.2020;RDN-1;RDN_14-05-20_H04;160,36;160,36;160,36;160,36;0;107;2234,6;358340,456;1765,3;
13.05.2020;RDN-1;RDN_14-05-20_H05;160,36;160,36;160,36;160,36;0;108;2295,4;368090,344;1837,1;
13.05.2020;RDN-1;RDN_14-05-20_H06;160,36;159,86;159,86;160,36;0;109;2551,6;409158,826;2079,3;
13.05.2020;RDN-1;RDN_14-05-20_H07;193;192,5;192,5;193;0;98;2031,7;392114,55;1567,3;
13.05.2020;RDN-1;RDN_14-05-20_H08;196,61;196,61;196,61;196,61;0;114;2543,1;499998,891;2209,6;
13.05.2020;RDN-1;RDN_14-05-20_H09;202,05;202,05;202,05;202,05;0;119;2205,3;445580,865;1864,9;
13.05.2020;RDN-1;RDN_14-05-20_H10;202,05;202,05;202,05;202,05;0;123;2030,2;410201,91;1659,6;
13.05.2020;RDN-1;RDN_14-05-20_H11;210;210;210;210;0;116;1911,9;401499;1525,8;
13.05.2020;RDN-1;RDN_14-05-20_H12;212;212;212;212;0;124;1869,6;396355,2;1551,8;
13.05.2020;RDN-1;RDN_14-05-20_H13;215;215;215;215;0;124;1901,3;408779,5;1510,8;
13.05.2020;RDN-1;RDN_14-05-20_H14;202;202;202;202;0;128;1921,7;388183,4;1544,5;
13.05.2020;RDN-1;RDN_14-05-20_H15;198,4;198,4;198,4;198,4;0;118;1970,7;390986,88;1601,9;
13.05.2020;RDN-1;RDN_14-05-20_H16;195,64;195,64;195,64;195,64;0;117;2020,9;395368,876;1642;
13.05.2020;RDN-1;RDN_14-05-20_H17;193,63;193,63;193,63;193,63;0;116;2231,3;432046,619;1850,9;
13.05.2020;RDN-1;RDN_14-05-20_H18;188,8;188,8;188,8;188,8;0;124;2364,6;446436,48;1981,1;
13.05.2020;RDN-1;RDN_14-05-20_H19;191,14;191,14;191,14;191,14;0;128;2424,8;463476,272;2049,4;
13.05.2020;RDN-1;RDN_14-05-20_H20;195,13;195,13;195,13;195,13;0;124;2443,1;476722,103;2050,1;
13.05.2020;RDN-1;RDN_14-05-20_H21;196,66;196,66;196,66;196,66;0;117;2096,8;412356,688;1655,6;
13.05.2020;RDN-1;RDN_14-05-20_H22;191,82;191,82;191,82;191,82;0;117;2283,2;437963,424;1890,4;
13.05.2020;RDN-1;RDN_14-05-20_H23;200,84;200,84;200,84;200,84;0;134;2704,1;543091,444;2103,8;
13.05.2020;RDN-1;RDN_14-05-20_H24;165;165;165;165;0;118;2280,1;376216,5;1867,4;
13.05.2020;SGT_BASE;SGT_BASE_14-05-20;0;0;0;0;0;0;0;0;0;
13.05.2020;SGT_RDB;SGT_RDB_13-05-20;0;0;0;0;0;0;0;0;0;
14.05.2020;BASE;BASE_15-05-20;185;186;184;186;0;21;103;458332,8;87;
14.05.2020;BASE;BASE_16-05-20;0;0;0;0;0;0;0;0;0;
14.05.2020;BASE_M;BASE_M-01-21;0;0;0;0;0;0;0;0;0;
14.05.2020;BASE_M;BASE_M-02-21;0;0;0;0;0;0;0;0;0;
14.05.2020;BASE_M;BASE_M-06-20;202;202,5;202;203,25;202,2;23;31;4528764;394;
14.05.2020;BASE_M;BASE_M-07-20;208;208;208;208;206,97;1;1;154752;15;
14.05.2020;BASE_M;BASE_M-08-20;0;0;0;0;208,5;0;0;0;0;
14.05.2020;BASE_M;BASE_M-09-20;0;0;0;0;215;0;0;0;0;
14.05.2020;BASE_M;BASE_M-10-20;0;0;0;0;205;0;0;0;0;
14.05.2020;BASE_M;BASE_M-11-20;0;0;0;0;192,5;0;0;0;0;
14.05.2020;BASE_M;BASE_M-12-20;0;0;0;0;175;0;0;0;0;
14.05.2020;BASE_Q;BASE_Q-1-21;202;202;202;202;202;4;4;1744472;282;
14.05.2020;BASE_Q;BASE_Q-2-21;0;0;0;0;227;0;0;0;4;
14.05.2020;BASE_Q;BASE_Q-3-20;212,5;214,8;212,5;216;212;35;63;29868940,8;414;
14.05.2020;BASE_Q;BASE_Q-3-21;0;0;0;0;245,8;0;0;0;0;
14.05.2020;BASE_Q;BASE_Q-4-20;188;187,5;187,5;188;187,38;3;5;2074251;548;
14.05.2020;BASE_Q;BASE_Q-4-21;0;0;0;0;217,5;0;0;0;0;
14.05.2020;BASE_W;BASE_W-21-20;180;180;180;180;178,3;7;25;756000;78;
14.05.2020;BASE_W;BASE_W-22-20;180;180;180;180;179,5;7;16;483840;25;
14.05.2020;BASE_W;BASE_W-23-20;191;191;191;191;0;1;2;64176;2;
14.05.2020;BASE_W;BASE_W-24-20;0;0;0;0;0;0;0;0;0;
14.05.2020;BASE_W;BASE_W-25-20;0;0;0;0;0;0;0;0;0;
14.05.2020;BASE_W;BASE_W-26-20;0;0;0;0;0;0;0;0;0;
14.05.2020;BASE_WEEKEND;BASE_WEEKEND_20-20;0;0;0;0;0;0;0;0;0;
14.05.2020;BASE_Y;BASE_Y-21;219;218,5;218,5;219,1;219,96;40;43;82448769,6;4245;
14.05.2020;BASE_Y;BASE_Y-22;232;232;232;232,05;232,7;9;9;18291318;686;
14.05.2020;BASE_Y;BASE_Y-23;241,5;242;241,5;242;241,5;2;2;4235460;60;
14.05.2020;F-OZE;F-OZE_05-20;0;0;0;0;0;0;0;0;0;
14.05.2020;F-OZE;F-OZE_05-21;0;0;0;0;0;0;0;0;0;
14.05.2020;F-OZE;F-OZE_11-20;0;0;0;0;0;0;0;0;0;
14.05.2020;F-OZE;F-OZE_11-21;0;0;0;0;0;0;0;0;0;
14.05.2020;GAS_BASE;GAS_BASE_15-05-20;33;33,5;33;34;0;74;2740;2206310,64;2533;
14.05.2020;GAS_BASE_M;GAS_BASE_M-06-20;31,75;31,75;31,75;31,75;31,77;1;1;22860;6145;
14.05.2020;GAS_BASE_M;GAS_BASE_M-07-20;0;0;0;0;30,01;0;0;0;41;
14.05.2020;GAS_BASE_M;GAS_BASE_M-08-20;30,55;30,55;30,55;30,55;29,2;2;1;22729,2;3;
14.05.2020;GAS_BASE_Q;GAS_BASE_Q-1-21;66,9;66,9;66,9;67;66,37;13;30;4337862,8;945;
14.05.2020;GAS_BASE_Q;GAS_BASE_Q-2-21;0;0;0;0;62,75;0;0;0;0;
14.05.2020;GAS_BASE_Q;GAS_BASE_Q-3-20;0;0;0;0;33,5;0;0;0;5188;
14.05.2020;GAS_BASE_Q;GAS_BASE_Q-4-20;0;0;0;0;55,49;0;0;0;6472;
14.05.2020;GAS_BASE_S;GAS_BASE_S-S-21;61;61;61;61;60,48;1;1;267912;14;
14.05.2020;GAS_BASE_S;GAS_BASE_S-W-20;0;0;0;0;60,63;0;0;0;2072;
14.05.2020;GAS_BASE_S;GAS_BASE_S-W-21;75,55;75,55;75,55;75,55;74,25;1;1;330002,4;44;
14.05.2020;GAS_BASE_W;GAS_BASE_W-21-20;0;0;0;0;0;0;0;0;0;
14.05.2020;GAS_BASE_W;GAS_BASE_W-22-20;0;0;0;0;0;0;0;0;0;
14.05.2020;GAS_BASE_W;GAS_BASE_W-23-20;0;0;0;0;0;0;0;0;0;
14.05.2020;GAS_BASE_W;GAS_BASE_W-24-20;0;0;0;0;0;0;0;0;0;
14.05.2020;GAS_BASE_Y;GAS_BASE_Y-21;65;65,25;65;65,25;64,92;16;31;17664540;3766;
14.05.2020;GAS_BASE_Y;GAS_BASE_Y-22;74;73,75;73,75;74;73,13;6;10;6478020;632;
14.05.2020;GAS_RDB;GAS_RDB_14-05-20;32;34;32;34;0;43;11282;372489,55;9834;
14.05.2020;GAS_WEEKEND;GAS_WEEKEND_20-20;0;0;0;0;0;0;0;0;0;
14.05.2020;GLW_BASE;GLW_BASE_15-05-20;0;0;0;0;0;0;0;0;0;
14.05.2020;GLW_RDB;GLW_RDB_14-05-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK;OFFPEAK_15-05-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK;OFFPEAK_16-05-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_M;OFFPEAK_M-01-21;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_M;OFFPEAK_M-02-21;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_M;OFFPEAK_M-06-20;0;0;0;0;185;0;0;0;0;
14.05.2020;OFFPEAK_M;OFFPEAK_M-07-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_M;OFFPEAK_M-08-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_M;OFFPEAK_M-09-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_M;OFFPEAK_M-10-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_M;OFFPEAK_M-11-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_M;OFFPEAK_M-12-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_Q;OFFPEAK_Q-1-21;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_Q;OFFPEAK_Q-2-21;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_Q;OFFPEAK_Q-3-20;0;0;0;0;186,5;0;0;0;1;
14.05.2020;OFFPEAK_Q;OFFPEAK_Q-3-21;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_Q;OFFPEAK_Q-4-20;0;0;0;0;157,5;0;0;0;0;
14.05.2020;OFFPEAK_Q;OFFPEAK_Q-4-21;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_W;OFFPEAK_W-21-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_W;OFFPEAK_W-22-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_W;OFFPEAK_W-23-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_W;OFFPEAK_W-24-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_W;OFFPEAK_W-25-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_W;OFFPEAK_W-26-20;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFPEAK_Y;OFFPEAK_Y-21;0;0;0;0;189,53;0;0;0;2;
14.05.2020;OFFPEAK_Y;OFFPEAK_Y-22;0;0;0;0;198;0;0;0;0;
14.05.2020;OFFPEAK_Y;OFFPEAK_Y-23;0;0;0;0;0;0;0;0;0;
14.05.2020;OFFP_WEEKEND;OFFP_WEEKEND_20-20;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK;PEAK_15-05-20;193;193;193;193;0;1;2;5790;2;
14.05.2020;PEAK;PEAK_16-05-20;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_M;PEAK5_M-01-21;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_M;PEAK5_M-02-21;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_M;PEAK5_M-06-20;223;223;223;223;223,5;1;2;140490;88;
14.05.2020;PEAK5_M;PEAK5_M-07-20;0;0;0;0;225,5;0;0;0;0;
14.05.2020;PEAK5_M;PEAK5_M-08-20;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_M;PEAK5_M-09-20;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_M;PEAK5_M-10-20;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_M;PEAK5_M-11-20;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_M;PEAK5_M-12-20;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_Q;PEAK5_Q-1-21;249;249;249;249;248,5;2;2;463140;113;
14.05.2020;PEAK5_Q;PEAK5_Q-2-21;0;0;0;0;260;0;0;0;0;
14.05.2020;PEAK5_Q;PEAK5_Q-3-20;237;237;237;237;234,4;1;1;234630;272;
14.05.2020;PEAK5_Q;PEAK5_Q-3-21;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_Q;PEAK5_Q-4-20;0;0;0;0;223,75;0;0;0;186;
14.05.2020;PEAK5_Q;PEAK5_Q-4-21;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_W;PEAK5_W-21-20;0;0;0;0;194;0;0;0;6;
14.05.2020;PEAK5_W;PEAK5_W-22-20;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_W;PEAK5_W-23-20;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_W;PEAK5_W-24-20;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_W;PEAK5_W-25-20;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_W;PEAK5_W-26-20;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK5_Y;PEAK5_Y-21;263;263;263;263;263,83;1;1;1002030;1353;
14.05.2020;PEAK5_Y;PEAK5_Y-22;278;278;278;278;279;2;2;2101680;223;
14.05.2020;PEAK5_Y;PEAK5_Y-23;0;0;0;0;0;0;0;0;0;
14.05.2020;PEAK_WEEKEND;PEAK_WEEKEND_20-20;0;0;0;0;0;0;0;0;0;
14.05.2020;PMBG;PMBG;0;0;0;0;0;0;0;0;0;
14.05.2020;PMEF;PMEF;2000;2000;2000;2000;0;14;408829;817658000;705111959;
