Date;Market;Instrument;Open;Last;Low;High;Slmnt;Trades;Quantity;Trade qty;O/I;
14.06.2024;PSZ_C_POM-01;PSZ_C_POM-01;0;0;0;0;0;0;0;0;0;
14.06.2024;PSZ_C_POM-02;PSZ_C_POM-02;0;0;0;0;0;0;0;0;0;
14.06.2024;PSZ_C_WLK-01;PSZ_C_WLK-01;0;0;0;0;0;0;0;0;0;
14.06.2024;PSZ_C_WLK-02;PSZ_C_WLK-02;0;0;0;0;0;0;0;0;0;
14.06.2024;PSZ_C_WLK-03;PSZ_C_WLK-03;0;0;0;0;0;0;0;0;0;
14.06.2024;PSZ_C_WLK-04;PSZ_C_WLK-04;0;0;0;0;0;0;0;0;0;
14.06.2024;PSZ_C_WMA-01;PSZ_C_WMA-01;0;0;0;0;0;0;0;0;0;
14.06.2024;PSZ_C_WMA-02;PSZ_C_WMA-02;0;0;0;0;0;0;0;0;0;
14.06.2024;PSZ_C_WMA-03;PSZ_C_WMA-03;0;0;0;0;0;0;0;0;0;
14.06.2024;PSZ_C_WMA-04;PSZ_C_WMA-04;0;0;0;0;0;0;0;0;0;
14.06.2024;PSZ_C_WMA-05;PSZ_C_WMA-05;0;0;0;0;0;0;0;0;0;
14.06.2024;PSZ_C_WMA-06;PSZ_C_WMA-06;0;0;0;0;0;0;0;0;0;
14.06.2024;PSZ_C_ZPO-01;PSZ_C_ZPO-01;0;0;0;0;0;0;0;0;0;
14.06.2024;PSZ_C_ZPO-02;PSZ_C_ZPO-02;0;0;0;0;0;0;0;0;0;
14.06.2024;RDN-1;RDN_15-06-24_H01;530;525,94;525,94;530;0;123;2837,9;1503925,818;2579,7;
14.06.2024;RDN-1;RDN_15-06-24_H02;473,02;475;473,02;475;0;110;2574,2;1217667,884;1992,6;
14.06.2024;RDN-1;RDN_15-06-24_H03;451,42;451,42;451,42;451,42;0;105;2261,6;1020931,472;1712,4;
14.06.2024;RDN-1;RDN_15-06-24_H04;446,42;446,42;446,42;446,42;0;105;2163,5;965829,67;1620;
14.06.2024;RDN-1;RDN_15-06-24_H05;441,42;441,42;441,42;441,42;0;104;1832,5;808902,15;1288,4;
14.06.2024;RDN-1;RDN_15-06-24_H06;446,42;446,42;446,42;446,42;0;106;1729,9;772261,958;1214,8;
14.06.2024;RDN-1;RDN_15-06-24_H07;399,13;399,13;399,13;399,13;0;107;1518,6;606118,818;1202,9;
14.06.2024;RDN-1;RDN_15-06-24_H08;350,32;360;350,32;360;0;112;1923,4;673902,288;1686;
14.06.2024;RDN-1;RDN_15-06-24_H09;186;196;186;196;0;123;2637,1;490600,6;2386;
14.06.2024;RDN-1;RDN_15-06-24_H10;-5;-8;-8;-5;0;92;2560,4;-12850;2510,6;
14.06.2024;RDN-1;RDN_15-06-24_H11;-101;-50;-101;-50;0;96;3223,1;-324467,5;2929,3;
14.06.2024;RDN-1;RDN_15-06-24_H12;-101;-96;-101;-80;0;93;3854,9;-388844,9;3177,8;
14.06.2024;RDN-1;RDN_15-06-24_H13;-101;-96;-101;-80;0;90;3702,3;-373476,3;3243,5;
14.06.2024;RDN-1;RDN_15-06-24_H14;-30,01;-30,01;-30,01;-30,01;0;86;3244,7;-97373,447;3096;
14.06.2024;RDN-1;RDN_15-06-24_H15;-5;0,1;-6;0,1;0;88;2874;-14367,62;2714,2;
14.06.2024;RDN-1;RDN_15-06-24_H16;15;15;15;15;0;112;2715,9;40738,5;2476,1;
14.06.2024;RDN-1;RDN_15-06-24_H17;360;450;360;450;0;118;1973,2;710361;1477,7;
14.06.2024;RDN-1;RDN_15-06-24_H18;502,14;495;495;502,14;0;133;2393,7;1201263,518;1927,9;
14.06.2024;RDN-1;RDN_15-06-24_H19;565,98;600;555;600;0;140;3435,9;1944981,882;2776,2;
14.06.2024;RDN-1;RDN_15-06-24_H20;600;600;600;600;0;151;4172,9;2503740;3646;
14.06.2024;RDN-1;RDN_15-06-24_H21;603,46;603,46;603,46;603,46;0;157;4442,1;2680629,666;3865,1;
14.06.2024;RDN-1;RDN_15-06-24_H22;677,41;590;590;677,41;0;148;4477,4;3032151,859;3968,5;
14.06.2024;RDN-1;RDN_15-06-24_H23;584,87;565;565;584,87;0;140;3916,9;2290665,941;3621,4;
14.06.2024;RDN-1;RDN_15-06-24_H24;502,14;487;487;502,14;0;123;3270,4;1642047,256;2896,3;
14.06.2024;RZP_A_LBL-01;RZP_A_LBL-01;0;0;0;0;0;0;0;0;0;
14.06.2024;SGT_BASE;SGT_BASE_15-06-24;0;0;0;0;0;0;0;0;0;
14.06.2024;SGT_RDB;SGT_RDB_14-06-24;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_B_KUJ-02;ZTO_B_KUJ-02;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_B_LBL-01;ZTO_B_LBL-01;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_B_LBU-01;ZTO_B_LBU-01;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_B_MAZ-01;ZTO_B_MAZ-01;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_B_PDL-01;ZTO_B_PDL-01;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_B_WLK-01;ZTO_B_WLK-01;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_B_WLK-02;ZTO_B_WLK-02;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_B_WMA-01;ZTO_B_WMA-01;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_B_WMA-02;ZTO_B_WMA-02;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_B_WMA-03;ZTO_B_WMA-03;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_C_KUJ-02;ZTO_C_KUJ-02;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_C_LBL-01;ZTO_C_LBL-01;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_C_LBU-01;ZTO_C_LBU-01;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_C_MAZ-01;ZTO_C_MAZ-01;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_C_PDL-01;ZTO_C_PDL-01;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_C_WLK-01;ZTO_C_WLK-01;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_C_WLK-02;ZTO_C_WLK-02;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_C_WMA-01;ZTO_C_WMA-01;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_C_WMA-02;ZTO_C_WMA-02;0;0;0;0;0;0;0;0;0;
14.06.2024;ZTO_C_WMA-03;ZTO_C_WMA-03;0;0;0;0;0;0;0;0;0;
15.06.2024;BASE;BASE_16-06-24;384;385;384;385;0;12;80;737880;50;
15.06.2024;BASE;BASE_17-06-24;0;0;0;0;0;0;0;0;0;
15.06.2024;GAS_BASE;GAS_BASE_16-06-24;169;172,5;169;172,5;0;26;295;1214712;245;
15.06.2024;GAS_RDB;GAS_RDB_15-06-24;169;171,25;167,5;172;0;35;2971;500580;2038;
15.06.2024;GLW_BASE;GLW_BASE_16-06-24;0;0;0;0;0;0;0;0;0;
15.06.2024;GLW_RDB;GLW_RDB_15-06-24;0;0;0;0;0;0;0;0;0;
15.06.2024;OFFPEAK;OFFPEAK_16-06-24;0;0;0;0;0;0;0;0;0;
15.06.2024;OFFPEAK;OFFPEAK_17-06-24;0;0;0;0;0;0;0;0;0;
15.06.2024;PEAK;PEAK_16-06-24;0;0;0;0;0;0;0;0;0;
15.06.2024;PEAK;PEAK_17-06-24;0;0;0;0;0;0;0;0;0;
15.06.2024;RDN-1;RDN_16-06-24_H01;466;466;466;466;0;149;3193,7;1488264,2;2810,1;
15.06.2024;RDN-1;RDN_16-06-24_H02;392,76;392,76;392,76;392,76;0;121;2886,3;1133623,188;2526,3;
15.06.2024;RDN-1;RDN_16-06-24_H03;385,06;385,06;385,06;385,06;0;120;2885,1;1110936,606;2530;
15.06.2024;RDN-1;RDN_16-06-24_H04;382,95;382,95;382,95;382,95;0;121;2825,9;1082178,405;2484,4;
15.06.2024;RDN-1;RDN_16-06-24_H05;374,72;374,72;374,72;374,72;0;116;2646,6;991733,952;2278,8;
15.06.2024;RDN-1;RDN_16-06-24_H06;367,2;367,2;367,2;367,2;0;109;2256,3;828513,36;1904,1;
15.06.2024;RDN-1;RDN_16-06-24_H07;380;380;380;380;0;98;2163,3;822054;1950,6;
15.06.2024;RDN-1;RDN_16-06-24_H08;372,95;360;360;372,95;0;105;2441,5;910492,675;2189,2;
15.06.2024;RDN-1;RDN_16-06-24_H09;367,95;350;350;367,95;0;104;2321,3;853853,085;2068,1;
15.06.2024;RDN-1;RDN_16-06-24_H10;314,3;305;305;314,3;0;113;2150,8;675949,94;1850,5;
15.06.2024;RDN-1;RDN_16-06-24_H11;310,5;300;300;310,5;0;112;1923,4;597163,2;1567,8;
15.06.2024;RDN-1;RDN_16-06-24_H12;280,9;280,9;280,9;280,9;0;114;2140,2;601182,18;1754;
15.06.2024;RDN-1;RDN_16-06-24_H13;326,79;326,79;326,79;326,79;0;111;2105,1;687925,629;1689,8;
15.06.2024;RDN-1;RDN_16-06-24_H14;359,72;359,72;359,72;359,72;0;117;2159,9;776959,228;1811,8;
15.06.2024;RDN-1;RDN_16-06-24_H15;367,95;367,95;367,95;367,95;0;115;2454,4;903096,48;2092,3;
15.06.2024;RDN-1;RDN_16-06-24_H16;362,95;362,95;362,95;362,95;0;115;2773,3;1006569,235;2314,2;
15.06.2024;RDN-1;RDN_16-06-24_H17;372,95;372,95;372,95;372,95;0;111;2927;1091624,65;2560,9;
15.06.2024;RDN-1;RDN_16-06-24_H18;457,1;457,1;457,1;457,1;0;143;2867,7;1310825,67;2550,3;
15.06.2024;RDN-1;RDN_16-06-24_H19;477,39;477,39;477,39;477,39;0;150;3982,8;1901348,892;3666;
15.06.2024;RDN-1;RDN_16-06-24_H20;578,31;545;545;578,31;0;159;4279,9;2474942,419;3803,1;
15.06.2024;RDN-1;RDN_16-06-24_H21;639,69;620;620;639,69;0;164;4592,1;2937348,107;4028,4;
15.06.2024;RDN-1;RDN_16-06-24_H22;697;678;660;697;0;159;4391,9;3060252,1;3814,5;
15.06.2024;RDN-1;RDN_16-06-24_H23;614,99;614,99;600;614,99;0;148;3970,8;2441927,342;3629,5;
15.06.2024;RDN-1;RDN_16-06-24_H24;500;450;450;500;0;145;3633,3;1816305;3285,5;
15.06.2024;SGT_BASE;SGT_BASE_16-06-24;0;0;0;0;0;0;0;0;0;
15.06.2024;SGT_RDB;SGT_RDB_15-06-24;0;0;0;0;0;0;0;0;0;
16.06.2024;BASE;BASE_17-06-24;565;565;565;565;0;1;1;13560;1;
16.06.2024;BASE;BASE_18-06-24;0;0;0;0;0;0;0;0;0;
16.06.2024;GAS_BASE;GAS_BASE_17-06-24;173;173,5;172,85;174,5;0;72;1912;7950600,48;1799;
16.06.2024;GAS_RDB;GAS_RDB_16-06-24;170;171;168;171;0;55;6584;1118502,5;5996;
16.06.2024;GLW_BASE;GLW_BASE_17-06-24;0;0;0;0;0;0;0;0;0;
16.06.2024;GLW_RDB;GLW_RDB_16-06-24;0;0;0;0;0;0;0;0;0;
16.06.2024;OFFPEAK;OFFPEAK_17-06-24;0;0;0;0;0;0;0;0;0;
16.06.2024;OFFPEAK;OFFPEAK_18-06-24;0;0;0;0;0;0;0;0;0;
16.06.2024;PEAK;PEAK_17-06-24;0;0;0;0;0;0;0;0;0;
16.06.2024;PEAK;PEAK_18-06-24;0;0;0;0;0;0;0;0;0;
16.06.2024;RDN-1;RDN_17-06-24_H01;450;450;450;450;0;144;3001,4;1350630;2632,3;
16.06.2024;RDN-1;RDN_17-06-24_H02;397;397;397;397;0;110;2668;1059196;2264,1;
16.06.2024;RDN-1;RDN_17-06-24_H03;382,95;382,95;382,95;382,95;0;108;2520,2;965110,59;2128,3;
16.06.2024;RDN-1;RDN_17-06-24_H04;382,95;382,95;382,95;382,95;0;107;2581,8;988700,31;2186,9;
16.06.2024;RDN-1;RDN_17-06-24_H05;382,95;382,95;382,95;382,95;0;108;2669,5;1022285,025;2262,8;
16.06.2024;RDN-1;RDN_17-06-24_H06;400;400;400;400;0;116;2837,5;1135000;2396,3;
16.06.2024;RDN-1;RDN_17-06-24_H07;567,14;567,14;567,14;567,14;0;135;3648,1;2068983,434;3234,9;
16.06.2024;RDN-1;RDN_17-06-24_H08;650;650;650;650;0;116;3367,5;2188875;3154,7;
16.06.2024;RDN-1;RDN_17-06-24_H09;550;550;550;550;0;118;3381,1;1859605;3067,4;
16.06.2024;RDN-1;RDN_17-06-24_H10;431,8;431,8;431,8;431,8;0;109;3275,5;1414360,9;2991,4;
16.06.2024;RDN-1;RDN_17-06-24_H11;310,29;310,29;310,29;310,29;0;108;3765,1;1168272,879;3423,7;
16.06.2024;RDN-1;RDN_17-06-24_H12;270,41;270,41;270,41;270,41;0;119;4160,6;1125067,846;3808,6;
16.06.2024;RDN-1;RDN_17-06-24_H13;310,29;310,29;310,29;310,29;0;119;4025;1248917,25;3557,8;
16.06.2024;RDN-1;RDN_17-06-24_H14;310,29;310,29;310,29;310,29;0;118;3704;1149314,16;3367,6;
16.06.2024;RDN-1;RDN_17-06-24_H15;338,74;338,74;338,74;338,74;0;110;3230,8;1094401,192;2915,8;
16.06.2024;RDN-1;RDN_17-06-24_H16;408,7;408,7;408,7;408,7;0;115;3106,6;1269667,42;2731,8;
16.06.2024;RDN-1;RDN_17-06-24_H17;500;500;500;500;0;106;3232,1;1616050;2879,4;
16.06.2024;RDN-1;RDN_17-06-24_H18;550;530;530;550;0;134;3692,3;2030465;3361,4;
16.06.2024;RDN-1;RDN_17-06-24_H19;823,41;750;750;823,41;0;158;4513,1;3714513,221;4190,6;
16.06.2024;RDN-1;RDN_17-06-24_H20;1132,96;1080;1010;1132,96;0;158;4568;5162588,56;4260,7;
16.06.2024;RDN-1;RDN_17-06-24_H21;1250,02;1175;1175;1250,02;0;152;4492,9;5598329,002;3985,6;
16.06.2024;RDN-1;RDN_17-06-24_H22;1166,88;1150;1025,51;1167;0;148;4446;5167850,699;3985,4;
16.06.2024;RDN-1;RDN_17-06-24_H23;1015,39;800;800;1015,39;0;168;5246,2;5289163,91;4954,1;
16.06.2024;RDN-1;RDN_17-06-24_H24;800;650;650;800;0;157;4325,7;3454785,286;4078,2;
16.06.2024;SGT_BASE;SGT_BASE_17-06-24;0;0;0;0;0;0;0;0;0;
16.06.2024;SGT_RDB;SGT_RDB_16-06-24;0;0;0;0;0;0;0;0;0;
17.06.2024;BASE;BASE_18-06-24;590;600;590;600;0;10;101;1443360;76;
17.06.2024;BASE;BASE_19-06-24;0;0;0;0;0;0;0;0;0;
17.06.2024;BASE_M;BASE_M-07-24;420;417;417;420,01;415;17;18;5611627,44;171;
17.06.2024;BASE_M;BASE_M-08-24;415;415;415;415;411;3;4;1235040;35;
17.06.2024;BASE_M;BASE_M-09-24;425;425;425;425;422;2;2;612000;41;
17.06.2024;BASE_M;BASE_M-10-24;0;0;0;0;415;0;0;0;1;
17.06.2024;BASE_M;BASE_M-11-24;0;0;0;0;427,5;0;0;0;0;
17.06.2024;BASE_M;BASE_M-12-24;0;0;0;0;430;0;0;0;0;
17.06.2024;BASE_Q;BASE_Q-1-25;467;466;466;467;468;6;6;6038723;78;
17.06.2024;BASE_Q;BASE_Q-2-25;0;0;0;0;465;0;0;0;0;
17.06.2024;BASE_Q;BASE_Q-3-24;419;420;419;421;416,23;19;19;17616528;889;
17.06.2024;BASE_Q;BASE_Q-3-25;0;0;0;0;0;0;0;0;0;
17.06.2024;BASE_Q;BASE_Q-4-24;421;421;419;421;419,4;9;9;8341228,18;917;
17.06.2024;BASE_Q;BASE_Q-4-25;0;0;0;0;0;0;0;0;0;
17.06.2024;BASE_W;BASE_W-26-24;0;0;0;0;0;0;0;0;0;
17.06.2024;BASE_W;BASE_W-27-24;0;0;0;0;0;0;0;0;0;
17.06.2024;BASE_W;BASE_W-28-24;0;0;0;0;0;0;0;0;0;
17.06.2024;BASE_W;BASE_W-29-24;0;0;0;0;0;0;0;0;0;
17.06.2024;BASE_W;BASE_W-30-24;0;0;0;0;0;0;0;0;0;
17.06.2024;BASE_Y;BASE_Y-25;469;466;466;469;468,95;15;16;65476620;1295;
17.06.2024;BASE_Y;BASE_Y-26;483;483;483;483;483,84;6;6;25386480;227;
17.06.2024;BASE_Y;BASE_Y-27;0;0;0;0;511,22;0;0;0;51;
17.06.2024;BASE_Y;BASE_Y-28;0;0;0;0;467,5;0;0;0;1;
17.06.2024;GAS_BASE;GAS_BASE_18-06-24;172;171;169,45;172;0;90;1936;7902404,64;1791;
17.06.2024;GAS_BASE_M;GAS_BASE_M-07-24;171;170;170;171;172;5;8;1012584;108;
17.06.2024;GAS_BASE_M;GAS_BASE_M-08-24;174;171,5;171,5;174;174,75;3;6;767436;15;
17.06.2024;GAS_BASE_M;GAS_BASE_M-09-24;178;175,5;175;178;179,25;5;6;761400;71;
17.06.2024;GAS_BASE_Q;GAS_BASE_Q-1-25;193,5;192;192;193,5;195,15;22;83;34486246,75;3579;
17.06.2024;GAS_BASE_Q;GAS_BASE_Q-2-25;175,5;174,5;174,5;175,5;177,1;4;6;2294292;217;
17.06.2024;GAS_BASE_Q;GAS_BASE_Q-3-24;172,25;172,25;172,25;172,25;175;1;1;380328;4799;
17.06.2024;GAS_BASE_Q;GAS_BASE_Q-4-24;192;192;192;192;194,8;5;7;2968896;6236;
17.06.2024;GAS_BASE_S;GAS_BASE_S-S-25;0;0;0;0;165;0;0;0;0;
17.06.2024;GAS_BASE_S;GAS_BASE_S-W-24;193;192;192;193;195,29;7;22;18478824;2159;
17.06.2024;GAS_BASE_S;GAS_BASE_S-W-25;0;0;0;0;192;0;0;0;103;
17.06.2024;GAS_BASE_W;GAS_BASE_W-26-24;0;0;0;0;160;0;0;0;10;
17.06.2024;GAS_BASE_W;GAS_BASE_W-27-24;0;0;0;0;0;0;0;0;0;
17.06.2024;GAS_BASE_W;GAS_BASE_W-28-24;0;0;0;0;0;0;0;0;0;
17.06.2024;GAS_BASE_W;GAS_BASE_W-29-24;0;0;0;0;0;0;0;0;0;
17.06.2024;GAS_BASE_Y;GAS_BASE_Y-25;182;182;182;182;184,5;2;2;3188640;1898;
17.06.2024;GAS_BASE_Y;GAS_BASE_Y-26;167;167;166,5;167;168;6;6;8773140;748;
17.06.2024;GAS_RDB;GAS_RDB_17-06-24;170,5;171;168;171;0;54;8582;1455711,84;7513;
17.06.2024;GLW_BASE;GLW_BASE_18-06-24;0;0;0;0;0;0;0;0;0;
17.06.2024;GLW_RDB;GLW_RDB_17-06-24;0;0;0;0;0;0;0;0;0;
17.06.2024;H-PEAK5_M;H-PEAK5_M-07-24;0;0;0;0;0;0;0;0;0;
17.06.2024;H-PEAK5_M;H-PEAK5_M-08-24;0;0;0;0;0;0;0;0;0;
17.06.2024;H-PEAK5_Q;H-PEAK5_Q-3-24;0;0;0;0;0;0;0;0;0;
17.06.2024;H-PEAK5_Q;H-PEAK5_Q-4-24;0;0;0;0;0;0;0;0;0;
17.06.2024;H-PEAK5_W;H-PEAK5_W-26-24;0;0;0;0;0;0;0;0;0;
17.06.2024;H-PEAK5_W;H-PEAK5_W-27-24;0;0;0;0;0;0;0;0;0;
17.06.2024;H-PEAK5_W;H-PEAK5_W-28-24;0;0;0;0;0;0;0;0;0;
17.06.2024;H-PEAK5_W;H-PEAK5_W-29-24;0;0;0;0;0;0;0;0;0;
17.06.2024;KUK_A_WMA-03;KUK_A_WMA-03;0;0;0;0;0;0;0;0;0;
17.06.2024;L-PEAK5_M;L-PEAK5_M-07-24;0;0;0;0;0;0;0;0;0;
17.06.2024;L-PEAK5_M;L-PEAK5_M-08-24;0;0;0;0;0;0;0;0;0;
17.06.2024;L-PEAK5_Q;L-PEAK5_Q-3-24;0;0;0;0;0;0;0;0;0;
17.06.2024;L-PEAK5_Q;L-PEAK5_Q-4-24;0;0;0;0;0;0;0;0;0;
17.06.2024;L-PEAK5_W;L-PEAK5_W-26-24;0;0;0;0;0;0;0;0;0;
17.06.2024;L-PEAK5_W;L-PEAK5_W-27-24;0;0;0;0;0;0;0;0;0;
17.06.2024;L-PEAK5_W;L-PEAK5_W-28-24;0;0;0;0;0;0;0;0;0;
17.06.2024;L-PEAK5_W;L-PEAK5_W-29-24;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK;OFFPEAK_18-06-24;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK;OFFPEAK_19-06-24;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_M;OFFPEAK_M-07-24;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_M;OFFPEAK_M-08-24;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_M;OFFPEAK_M-09-24;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_M;OFFPEAK_M-10-24;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_M;OFFPEAK_M-11-24;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_M;OFFPEAK_M-12-24;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_Q;OFFPEAK_Q-1-25;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_Q;OFFPEAK_Q-2-25;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_Q;OFFPEAK_Q-3-24;0;0;0;0;355;0;0;0;0;
17.06.2024;OFFPEAK_Q;OFFPEAK_Q-3-25;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_Q;OFFPEAK_Q-4-24;0;0;0;0;307,5;0;0;0;0;
17.06.2024;OFFPEAK_Q;OFFPEAK_Q-4-25;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_W;OFFPEAK_W-26-24;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_W;OFFPEAK_W-27-24;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_W;OFFPEAK_W-28-24;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_W;OFFPEAK_W-29-24;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_W;OFFPEAK_W-30-24;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_Y;OFFPEAK_Y-25;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_Y;OFFPEAK_Y-26;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_Y;OFFPEAK_Y-27;0;0;0;0;0;0;0;0;0;
17.06.2024;OFFPEAK_Y;OFFPEAK_Y-28;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK;PEAK_18-06-24;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK;PEAK_19-06-24;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK5_M;PEAK5_M-07-24;434;435,9;433;435,9;431,13;11;11;1648030,5;91;
17.06.2024;PEAK5_M;PEAK5_M-08-24;0;0;0;0;462,5;0;0;0;0;
17.06.2024;PEAK5_M;PEAK5_M-09-24;0;0;0;0;470;0;0;0;0;
17.06.2024;PEAK5_M;PEAK5_M-10-24;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK5_M;PEAK5_M-11-24;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK5_M;PEAK5_M-12-24;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK5_Q;PEAK5_Q-1-25;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK5_Q;PEAK5_Q-2-25;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK5_Q;PEAK5_Q-3-24;434;438;434;438;434;7;7;2978625;431;
17.06.2024;PEAK5_Q;PEAK5_Q-3-25;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK5_Q;PEAK5_Q-4-24;511;511;511;511;510,67;2;2;950460;239;
17.06.2024;PEAK5_Q;PEAK5_Q-4-25;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK5_W;PEAK5_W-26-24;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK5_W;PEAK5_W-27-24;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK5_W;PEAK5_W-28-24;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK5_W;PEAK5_W-29-24;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK5_W;PEAK5_W-30-24;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK5_Y;PEAK5_Y-25;506;506;506;506;509,5;2;2;3825360;414;
17.06.2024;PEAK5_Y;PEAK5_Y-26;0;0;0;0;532;0;0;0;2;
17.06.2024;PEAK5_Y;PEAK5_Y-27;0;0;0;0;0;0;0;0;0;
17.06.2024;PEAK5_Y;PEAK5_Y-28;0;0;0;0;0;0;0;0;0;
17.06.2024;PMBG;PMBG;0;0;0;0;0;0;0;0;0;
17.06.2024;PMEF-2023;PMEF-2023;0;0;0;0;0;0;0;0;0;
17.06.2024;PMEF-2024;PMEF-2024;0;0;0;0;0;0;0;0;0;
17.06.2024;PMEF_F;PMEF_F;0;0;0;0;0;0;0;0;31755849;
17.06.2024;PMOZE;PMOZE;0;0;0;0;0;0;0;0;0;
17.06.2024;PMOZE_A;PMOZE_A;0;0;0;0;0;13;63374963;0;2148128708;
17.06.2024;PMOZE-BIO;PMOZE-BIO;0;0;0;0;0;0;0;0;112158615;
17.06.2024;PSZ_B_DLS-01;PSZ_B_DLS-01;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_KUJ-01;PSZ_B_KUJ-01;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_KUJ-02;PSZ_B_KUJ-02;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_LBL-01;PSZ_B_LBL-01;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_LBL-02;PSZ_B_LBL-02;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_LBL-03;PSZ_B_LBL-03;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_LBL-04;PSZ_B_LBL-04;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_LBL-05;PSZ_B_LBL-05;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_LBL-06;PSZ_B_LBL-06;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_LBL-07;PSZ_B_LBL-07;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_LBU-01;PSZ_B_LBU-01;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_LBU-02;PSZ_B_LBU-02;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_MAZ-01;PSZ_B_MAZ-01;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_MAZ-02;PSZ_B_MAZ-02;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_MAZ-03;PSZ_B_MAZ-03;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_OPO-01;PSZ_B_OPO-01;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_OPO-02;PSZ_B_OPO-02;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_PDK-01;PSZ_B_PDK-01;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_PDL-01;PSZ_B_PDL-01;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_POM-01;PSZ_B_POM-01;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_POM-02;PSZ_B_POM-02;0;0;0;0;0;0;0;0;0;
17.06.2024;PSZ_B_WLK-01;PSZ_B_WLK-01;0;0;0;0;0;0;0;0;0;
